Step_Index,Voltage,Test_Time,SoC,discharge_new
2,3.72,3041.0,0.8149208367163877,0.6931707222222221
2,3.71,3221.0,0.8039609797071174,0.6731506111111112
2,3.7,3401.0,0.7930007273228044,0.653129777777778
2,3.69,3581.0,0.7820349701013591,0.633098888888889
2,3.68,3761.0,0.7710837961362947,0.6130946388888892
2,3.67,3941.0,0.7601272237812249,0.593080527777778
2,3.66,4121.0,0.7491685224836178,0.573062527777778
2,3.64,4301.0,0.7382189452254563,0.5530611944444447
2,3.64,4481.0,0.7272596356585528,0.5330420833333336
2,3.63,4661.0,0.716302515861116,0.5130269722222225
2,3.62,4841.0,0.7053464909484131,0.4930138611111113
2,3.61,5021.0,0.6943886716412855,0.4729974722222224
2,3.6,5201.0,0.6834321449064129,0.4529834444444446
2,3.59,5381.0,0.6724777927342749,0.4329733888888891
2,3.58,5561.0,0.6615192739174567,0.4129557222222225
2,3.57,5741.0,0.6505639028942471,0.3929438055555558
2,3.56,5921.0,0.639608912039348,0.3729325833333335
2,3.55,6101.0,0.6286593347811866,0.3529312500000002
2,3.54,6281.0,0.6177011961326786,0.332914277777778
2,3.52,6461.0,0.6067383281903911,0.3128886666666669
2,3.52,6641.0,0.5957821207968991,0.2928752222222224
2,3.51,6821.0,0.5848246664513495,0.2728595000000002
2,3.5,7001.0,0.5738685502982519,0.2528462222222224
2,3.49,7181.0,0.5629065035195147,0.2328221111111114
2,3.48,7361.0,0.5519558465833521,0.2128188055555557
2,3.47,7541.0,0.5409927201266136,0.1927927222222224
2,3.46,7721.0,0.5300245602414475,0.1727574444444446
2,3.46,7901.0,0.5190679574729129,0.152743277777778
2,3.45,8081.0,0.50811105056973,0.1327285555555558
2,3.44,8261.0,0.4971515585220376,0.1127091111111113
2,3.44,8441.0,0.4861993657059018,0.0927030000000002
2,3.43,8621.0,0.4752463821396806,0.0726954444444446
2,3.43,8801.0,0.4642884715921588,0.0526788888888891
2,3.42,8981.0,0.4533363700164173,0.0326729444444446
2,3.42,9161.0,0.4423867623447911,0.0126715555555558
2,3.41,9341.0,0.4314335962977811,-0.0073363333333331
2,3.41,9521.0,0.4204770847696408,-0.0273503333333331
2,3.4,9701.0,0.4095253481554773,-0.0473556111111108
2,3.4,9881.0,0.3985669966127155,-0.067372972222222
2,3.39,10061.0,0.3876118536904922,-0.087384472222222
2,3.39,10241.0,0.3766576231722135,-0.1073943055555552
2,3.39,10421.0,0.3657006554421009,-0.1274091388888887
2,3.39,10601.0,0.3547471852604428,-0.1474175833333331
2,3.38,10781.0,0.3437947187231235,-0.1674241944444442
2,3.38,10961.0,0.3328408227529578,-0.1874334166666663
2,3.37,11141.0,0.3218871396770458,-0.2074422499999998
2,3.37,11321.0,0.3109316317932445,-0.2274544166666664
2,3.37,11501.0,0.299972580740792,-0.2474730555555553
2,3.37,11681.0,0.2890160083857221,-0.2674871666666664
2,3.36,11861.0,0.27806024198747,-0.2874998055555553
2,3.36,12041.0,0.2671029853294417,-0.3075151666666664
2,3.36,12221.0,0.2561442232049049,-0.3275332777777775
2,3.38,12468.0,0.2451848071908745,-0.347552583333333
2,3.37,12648.0,0.2342301508840882,-0.3675631944444442
2,3.37,12828.0,0.2232735785290184,-0.3875773055555553
2,3.36,13008.0,0.2123167020393003,-0.407591972222222
2,3.36,13188.0,0.2013561911405365,-0.4276132777777775
2,3.35,13368.0,0.1903998164729879,-0.4476270277777775
2,3.35,13548.0,0.1794396249156045,-0.4676477499999997
2,3.34,13728.0,0.1684801632813768,-0.4876671388888886
2,3.33,13908.0,0.1575249139120267,-0.5076788333333331
2,3.32,14088.0,0.1465642053257414,-0.5277004999999997
2,3.34,14335.0,0.135608028345714,-0.5477138888888886
2,3.32,14515.0,0.1246512735098553,-0.5677283333333331
2,3.3,14695.0,0.1136946099143911,-0.5877426111111108
2,3.27,14875.0,0.1027399079874076,-0.6077533055555553
2,3.25,15055.0,0.0917814804109838,-0.6277708055555553
2,3.24,15302.0,0.0808260333541123,-0.6477828611111109
2,3.22,15549.0,0.0698782352836429,-0.6677809444444442
2,3.17,15729.0,0.0589167815674694,-0.687803972222222
2,3.19,16044.0,0.0479598594575543,-0.707818722222222
2,3.07,16224.0,0.0370051879440356,-0.7278293611111109
2,3.03,16469.0,0.0260518546229691,-0.7478375555555553
2,3.21,16784.0,0.0150958753304631,-0.7678505833333331
2,2.7,17029.0,0.0041391661148015,-0.7878649444444443
1,3.49,113.0,0.2039933459468719,0.0314380833333333
1,3.51,293.0,0.2323022057610035,0.0815064444444444
1,3.54,760.0,0.30574899183726,0.2114078333333333
1,3.55,940.0,0.3340522290211025,0.26146625
1,3.56,1120.0,0.3623583560484456,0.3115297777777778
1,3.58,1300.0,0.3906709695179935,0.3616047777777778
1,3.59,1480.0,0.4189828134096528,0.4116784166666666
1,3.61,1660.0,0.4472947829466817,0.4617522777777778
1,3.64,1840.0,0.4756047892748107,0.5118226666666668
1,3.66,2020.0,0.5039169472798939,0.5618968611111111
1,3.68,2200.0,0.5322198860559837,0.61195475
1,3.7,2380.0,0.5605271124803106,0.6620202222222222
1,3.73,2560.0,0.5888344802556782,0.7120859444444445
1,3.75,2740.0,0.6171510986713818,0.7621680277777778
1,3.78,2920.0,0.64546214157381,0.81224025
1,3.81,3100.0,0.6737610911094153,0.8622910833333334
1,3.83,3280.0,0.7020543551920467,0.9123318611111112
1,3.86,3460.0,0.7303448550765472,0.96236775
1,3.89,3640.0,0.7586496157104959,1.0124288611111112
1,3.92,3820.0,0.786965872895762,1.0625103055555556
1,3.97,4067.0,0.8152695184270556,1.1125694444444445
1,4.02,4314.0,0.8435818334888509,1.1626439166666669
1,4.07,4561.0,0.8718918241113087,1.2127142777777775
1,4.14,4875.0,0.9001851510166249,1.2627551666666663
1,4.08,5988.0,0.9476728184524296,1.3467440555555554
1,4.08,6168.0,0.963304327471537,1.3743906666666668
1,4.08,6348.0,0.9740618641362694,1.3934169444444444
1,4.08,6528.0,0.9820157186126716,1.4074845
1,4.08,6708.0,0.9881346167002674,1.4183066666666666
1,4.08,6888.0,0.9930080707674928,1.4269260833333337
1,4.08,7068.0,0.996922128203886,1.4338486666666663
2,4.01,10.0,0.9993710506911846,1.4382090833333336
2,3.98,190.0,0.9880559626989052,1.4181966944444444
2,3.96,370.0,0.9767351421366384,1.3981741666666667
2,3.95,550.0,0.9654320532771548,1.3781830000000002
2,3.93,730.0,0.9541150177816468,1.3581671666666666
2,3.92,910.0,0.9427985791016444,1.3381523888888889
2,3.9,1090.0,0.9314854386125936,1.3181434444444444
2,3.88,1270.0,0.9201677277732242,1.2981264166666666
2,3.87,1450.0,0.9088514461499336,1.2781119166666666
2,3.86,1630.0,0.8975350859982874,1.258097277777778
2,3.85,1810.0,0.8862092239155658,1.2380658333333334
2,3.84,1990.0,0.8748794982377295,1.2180275555555555
2,3.82,2170.0,0.8635674257343202,1.1980205
2,3.81,2350.0,0.8522508614089482,1.1780054999999998
2,3.8,2530.0,0.8409376580972127,1.1579964444444444
2,3.78,2710.0,0.8296180782829706,1.137976111111111
2,3.77,2890.0,0.8183045294464687,1.1179664444444444
2,3.76,3070.0,0.806991231900706,1.097957222222222
2,3.75,3250.0,0.7956735210613365,1.0779401944444444
2,3.74,3430.0,0.7843608203310793,1.0579320277777775
2,3.72,3610.0,0.773047868310083,1.0379234166666669
2,3.71,3790.0,0.7617319008002165,1.0179094722222222
2,3.7,3970.0,0.750413483205643,0.9978911944444444
2,3.69,4150.0,0.7390966675895319,0.97787575
2,3.67,4330.0,0.727778281406301,0.9578575277777776
2,3.66,4510.0,0.7164628164779128,0.937844472222222
2,3.65,4690.0,0.7051443360606545,0.9178260833333332
2,3.64,4870.0,0.6938243636046325,0.8978050555555555
2,3.63,5050.0,0.6825112859382665,0.8777962222222221
2,3.62,5230.0,0.6712023545690969,0.8577947222222221
2,3.6,5410.0,0.6598883502681303,0.8377842499999999
2,3.6,5590.0,0.6485730738077966,0.8177715277777777
2,3.59,5770.0,0.6372539651636905,0.7977520277777777
2,3.57,5950.0,0.6259480806947335,0.7777559166666665
2,3.56,6130.0,0.614634720326286,0.7577465833333332
2,3.55,6310.0,0.603324972262214,0.7377436388888887
2,3.54,6490.0,0.5920142190351856,0.7177389166666666
2,3.53,6670.0,0.5807118212252347,0.6977489722222221
2,3.5,7142.0,0.5510401017928526,0.6452701944444443
2,3.5,7322.0,0.5397231919427142,0.6252545833333333
2,3.48,7502.0,0.5284079783050653,0.605241972222222
2,3.47,7682.0,0.5170875503845784,0.5852201388888887
2,3.47,7862.0,0.5057686930312115,0.5652010833333332
2,3.46,8042.0,0.4944615206972161,0.5452026944444444
2,3.46,8222.0,0.4831496680732038,0.5251960277777777
2,3.45,8402.0,0.4718333864499133,0.5051815277777777
2,3.44,8582.0,0.4605169006528973,0.4851666666666665
2,3.44,8762.0,0.4491931431301164,0.4651389444444443
2,3.43,8942.0,0.4378801754034489,0.4451303055555555
2,3.43,9122.0,0.4265607369402475,0.4251102222222221
2,3.42,9302.0,0.4152458845330361,0.4050982499999999
2,3.42,9482.0,0.4039362149973203,0.3850954444444443
2,3.41,9662.0,0.3926239697315279,0.3650880833333332
2,3.41,9842.0,0.3813068871190063,0.3450721666666665
2,3.4,10022.0,0.3699896160384304,0.3250559166666664
2,3.4,10202.0,0.3586745908688358,0.3050436388888887
2,3.39,10382.0,0.3473546812354986,0.2850227222222221
2,3.39,10562.0,0.3360440222424972,0.2650181666666665
2,3.39,10742.0,0.3247286672538074,0.2450053055555554
2,3.38,10922.0,0.3134148671265663,0.2249951944444443
2,3.38,11102.0,0.3020922875291253,0.2049695555555554
2,3.37,11282.0,0.2907723307787745,0.1849485555555554
2,3.36,11462.0,0.2794571485524679,0.1649359999999998
2,3.36,11642.0,0.2681379456743346,0.1449163333333332
2,3.35,11822.0,0.2568157587186735,0.1248913888888887
2,3.34,12281.0,0.2279611739474074,0.0738578333333332
2,3.33,12461.0,0.2166463529515385,0.0538459166666665
2,3.32,12641.0,0.2053318617747647,0.0338345833333332
2,3.31,12821.0,0.1940147320452294,0.0138185833333331
2,3.3,13001.0,0.1827020784319859,-0.0061895000000001
2,3.29,13181.0,0.1713843047699318,-0.026206638888889
2,3.27,13361.0,0.1600631543885697,-0.0462297500000001
2,3.26,13541.0,0.1487477522828664,-0.0662426944444446
2,3.24,13721.0,0.1374227383063896,-0.086272638888889
2,3.25,13968.0,0.1261098962250917,-0.1062810555555556
2,3.2,14148.0,0.1147954521653314,-0.1262923055555557
2,3.16,14328.0,0.1034793904214378,-0.1463064166666667
2,3.13,14508.0,0.0921665326344686,-0.1663148611111112
2,3.11,14756.0,0.0808473454620064,-0.1863345000000001
2,3.2,15004.0,0.0695328385795615,-0.2063458611111113
2,3.02,15184.0,0.0582069607911688,-0.2263773333333335
2,3.0,15432.0,0.0468930664299005,-0.2463876111111111
2,3.06,15680.0,0.0355801301145753,-0.2663961944444446
2,3.09,15928.0,0.0242625292149043,-0.286413027777778
2,2.85,16176.0,0.0129515246971365,-0.3064181944444446
2,2.55,16356.0,0.0016326987551119,-0.3264371944444445
1,3.5,155.0,0.2066291438275611,0.0431114444444444
1,3.51,335.0,0.2348495851492277,0.0931713333333333
1,3.52,515.0,0.2630782475858775,0.1432458055555555
1,3.54,695.0,0.2912954004615508,0.1932998611111111
1,3.55,875.0,0.3195267406327952,0.2433790833333333
1,3.56,1055.0,0.3477538997798481,0.2934508888888889
1,3.57,1235.0,0.3759801506894361,0.3435210833333333
1,3.59,1415.0,0.4042071062660228,0.3935925277777778
1,3.61,1595.0,0.4324302723000838,0.44365725
1,3.63,1775.0,0.4606509328514832,0.4937175277777778
1,3.65,1955.0,0.4888737700409449,0.5437816666666667
1,3.68,2135.0,0.5170972962381385,0.5938470277777778
1,3.7,2315.0,0.5453206188648658,0.6439120277777778
1,3.72,2495.0,0.5735460554925889,0.6939807777777778
1,3.75,2675.0,0.6017681097187189,0.7440435277777777
1,3.77,2855.0,0.6299934054130423,0.7941120277777778
1,3.8,3035.0,0.6582013349806675,0.8441497222222222
1,3.83,3215.0,0.686418174671008,0.8942032222222223
1,3.86,3395.0,0.7146377234144763,0.9442615277777776
1,3.89,3575.0,0.7428645380576633,0.9943327222222222
1,3.92,3755.0,0.7710854804758621,1.0443935
1,3.97,3997.0,0.7993041366411323,1.0944502222222223
1,4.0,4237.0,0.8275262535043288,1.1445130833333337
1,4.06,4478.0,0.8557573587865737,1.194591888888889
1,4.12,4778.0,0.8839622191379384,1.2446241388888888
1,4.13,5018.0,0.9121790744875456,1.2946776666666668
1,4.08,5959.0,0.9614348435688592,1.3820518611111112
1,4.08,6139.0,0.9723466433602496,1.401408166666667
1,4.08,6319.0,0.9804899944254578,1.4158535555555556
1,4.08,6499.0,0.9868378070005098,1.4271138611111112
1,4.08,6679.0,0.991925565367252,1.4361389722222222
1,4.08,6859.0,0.9960950486792576,1.4435351666666665
1,4.08,7039.0,0.9994972749039536,1.4495703333333332
2,3.99,150.0,0.9906017622844716,1.4338208055555557
2,3.97,330.0,0.979320137592965,1.4138084722222222
2,3.95,510.0,0.9680363989004628,1.393792388888889
2,3.94,690.0,0.956754006904891,1.3737786944444443
2,3.92,870.0,0.9454708476052542,1.353763638888889
2,3.91,1050.0,0.934190068514146,1.3337528055555556
2,3.9,1230.0,0.9229042314799144,1.313733
2,3.88,1410.0,0.9116173922526184,1.2937114166666666
2,3.87,1590.0,0.9003361433835112,1.27369975
2,3.85,1770.0,0.8890509483792118,1.2536810833333334
2,3.84,1950.0,0.877769292369172,1.2336686944444444
2,3.83,2130.0,0.8664868377365338,1.213654888888889
2,3.82,2310.0,0.8552033026144977,1.1936391666666666
2,3.81,2490.0,0.8439217092415244,1.1736268888888888
2,3.79,2670.0,0.8326411650394157,1.1536164722222222
2,3.78,2850.0,0.8213596499627756,1.1336043333333334
2,3.77,3030.0,0.8100769134633379,1.1135900277777775
2,3.75,3210.0,0.7987980134842259,1.0935825277777778
2,3.74,3390.0,0.7875164201112526,1.07357025
2,3.73,3570.0,0.7762348893753458,1.0535580833333331
2,3.72,3750.0,0.7649489114077146,1.0335380277777777
2,3.7,3930.0,0.7536634971736824,1.0135189722222222
2,3.69,4110.0,0.7423848007650365,0.9935118333333334
2,3.68,4290.0,0.7310946261139474,0.9734843333333334
2,3.67,4470.0,0.7198144264157046,0.953474527777778
2,3.66,4650.0,0.7085370923632559,0.9334698055555556
2,3.65,4830.0,0.6972587874362759,0.9134633611111111
2,3.63,5010.0,0.6859786973528996,0.8934537499999999
2,3.62,5190.0,0.6746976677135251,0.8734424722222223
2,3.61,5370.0,0.663413067761358,0.853424861111111
2,3.6,5550.0,0.6521270584751937,0.83340475
2,3.59,5730.0,0.6408453711466204,0.8133923055555556
2,3.58,5910.0,0.629567003582574,0.79338575
2,3.57,6090.0,0.6182914233679884,0.7733841388888889
2,3.56,6270.0,0.6070106129583469,0.75337325
2,3.55,6450.0,0.5957286750815076,0.7333603611111111
2,3.54,6630.0,0.5844479899459992,0.7133496944444444
2,3.52,6810.0,0.5731644861424963,0.6933340277777778
2,3.51,6990.0,0.5618845839703197,0.6733247499999999
2,3.5,7170.0,0.5506050263020088,0.6533160833333334
2,3.5,7350.0,0.5393235268846355,0.6333039722222222
2,3.49,7530.0,0.5280397098957998,0.61328775
2,3.48,7710.0,0.5167627203472173,0.5932836388888889
2,3.47,7890.0,0.505480093462646,0.5732695277777778
2,3.47,8070.0,0.4941997684902701,0.5532595
2,3.45,8250.0,0.4829169067166995,0.5332449722222221
2,3.45,8430.0,0.4716316803938668,0.51322625
2,3.44,8610.0,0.4603524515701555,0.4932181666666666
2,3.44,8790.0,0.4490701691894502,0.4732046666666667
2,3.43,8970.0,0.4377891238908091,0.4531933611111112
2,3.43,9150.0,0.4265039288865098,0.4331746944444444
2,3.42,9330.0,0.4152237448475335,0.4131649166666666
2,3.42,9510.0,0.4039388473693003,0.3931467777777777
2,3.42,9690.0,0.3926560638920627,0.3731323888888888
2,3.41,9870.0,0.3813812666408089,0.3531321666666667
2,3.4,10050.0,0.3701031496250285,0.3331260555555555
2,3.39,10519.0,0.3406976619822336,0.2809640277777778
2,3.39,10699.0,0.3294152856459286,0.2609503611111111
2,3.38,10879.0,0.3181270214253687,0.24092625
2,3.37,11059.0,0.3068474637570579,0.2209175833333333
2,3.37,11239.0,0.2955638190201555,0.2009016666666666
2,3.36,11419.0,0.2842811921355842,0.1808875555555555
2,3.36,11599.0,0.2729972811911489,0.1608711666666666
2,3.35,11779.0,0.2617172850633725,0.1408617222222222
2,3.35,11959.0,0.2504312757772081,0.1208416111111111
2,3.34,12139.0,0.2391494318559686,0.1008288888888888
2,3.33,12319.0,0.2278635008661375,0.0808089166666666
2,3.33,12499.0,0.2165821580414303,0.0607970833333333
2,3.32,12679.0,0.2053057635449798,0.0407940277777778
2,3.31,12859.0,0.1940238413274072,0.0207811666666666
2,3.29,13039.0,0.1827433127845651,0.0007707777777777
2,3.28,13219.0,0.1714530128593427,-0.0192569444444444
2,3.27,13399.0,0.1601669722546451,-0.039277111111111
2,3.25,13579.0,0.1488844080071404,-0.059291111111111
2,3.23,13759.0,0.137604317923764,-0.0793007222222222
2,3.24,13999.0,0.1263204226385954,-0.0993170833333333
2,3.19,14179.0,0.1150368405387595,-0.1193328888888889
2,3.16,14359.0,0.1037544798617211,-0.1393465277777777
2,3.12,14539.0,0.0924699895244203,-0.1593639444444444
2,3.1,14780.0,0.0811847318830544,-0.1793827222222221
2,3.11,15008.0,0.0699020580206833,-0.1993969166666667
2,3.02,15188.0,0.0586187108098469,-0.2194123055555555
2,3.03,15429.0,0.0473363971106084,-0.2394258611111112
2,2.92,15669.0,0.0360517971584413,-0.2594434722222222
2,2.93,15906.0,0.0247693112072697,-0.2794573333333333
2,2.78,16143.0,0.0134810626459765,-0.2994814166666667
2,2.55,16323.0,0.0021932525441493,-0.3195047222222221
1,3.5,146.0,0.1932322194673938,0.0406141944444444
1,3.51,326.0,0.2211700345343892,0.0906829722222222
1,3.52,506.0,0.2491119570186221,0.1407591111111111
1,3.53,686.0,0.2770482686159116,0.1908251944444444
1,3.54,866.0,0.3049819142669185,0.2408864999999999
1,3.55,1046.0,0.3329214033001842,0.2909582777777778
1,3.56,1226.0,0.3608542739668067,0.3410181944444444
1,3.58,1406.0,0.3887844631874591,0.3910733055555556
1,3.59,1586.0,0.4167208832825624,0.4411395833333333
1,3.61,1766.0,0.4446571793801641,0.4912056388888889
1,3.63,1946.0,0.472597753391568,0.5412793611111111
1,3.65,2126.0,0.5005315695391397,0.5913409722222223
1,3.67,2306.0,0.5284674006461108,0.6414061944444445
1,3.7,2486.0,0.5564058666999889,0.6914761388888888
1,3.72,2666.0,0.5843475566889066,0.7415518611111112
1,3.74,2846.0,0.6123216875241573,0.7916857222222223
1,3.77,3026.0,0.6402643384937116,0.8417631666666666
1,3.8,3206.0,0.6682195597099817,0.8918631388888889
1,3.83,3386.0,0.6961665815914643,0.9419484166666668
1,3.86,3566.0,0.724101932208117,0.9920127777777776
1,3.88,3746.0,0.7520427697142117,1.042086972222222
1,3.92,3926.0,0.7799826462396696,1.0921594444444445
1,3.97,4167.0,0.8079199498169712,1.1422273055555556
1,4.01,4407.0,0.8358548664423687,1.192290888888889
1,4.07,4647.0,0.8638061042389027,1.2423837222222225
1,4.13,4883.0,0.8917477632284448,1.292459388888889
1,4.2,5237.0,0.9196826798538422,1.342522972222222
1,4.08,6076.0,0.9472666060515216,1.3919575277777778
1,4.08,6256.0,0.9631514454799494,1.4204255555555556
1,4.08,6436.0,0.9738577617530296,1.439612888888889
1,4.08,6616.0,0.9817462503039296,1.45375025
1,4.08,6796.0,0.9878478573595982,1.46468525
1,4.08,6976.0,0.9926827679385676,1.4733501388888888
1,4.08,7156.0,0.9965877747546328,1.4803485
1,4.08,7336.0,0.999884961317972,1.4862575555555555
2,3.99,173.0,0.9892682642391096,1.4672597777777778
2,3.97,353.0,0.9781035602023136,1.4472509444444446
2,3.95,533.0,0.9669363607157998,1.4272376388888888
2,3.93,713.0,0.9557726951580788,1.4072306666666663
2,3.92,893.0,0.9446056196690664,1.3872175833333331
2,3.9,1073.0,0.9334373662037896,1.367202388888889
2,3.89,1253.0,0.9222709107022848,1.3471904166666668
2,3.88,1433.0,0.9111018667529358,1.3271738055555558
2,3.86,1613.0,0.8999374107111429,1.3071654166666666
2,3.85,1793.0,0.888768413260857,1.287148888888889
2,3.84,1973.0,0.8776015702671599,1.267136222222222
2,3.83,2153.0,0.8664325418174986,1.2471196388888888
2,3.81,2333.0,0.8552673882897597,1.22711
2,3.8,2513.0,0.8440972593622724,1.2070914444444445
2,3.79,2693.0,0.8329255649663287,1.1870700833333332
2,3.77,2873.0,0.8217579624879349,1.1670560555555554
2,3.76,3053.0,0.810595691902106,1.1470515833333332
2,3.75,3233.0,0.799424710491796,1.1270314999999995
2,3.74,3413.0,0.788258208491228,1.1070194444444443
2,3.72,3593.0,0.7770936129522458,1.0870108055555554
2,3.71,3773.0,0.7659230500335034,1.066991472222222
2,3.7,3953.0,0.7547600819617285,1.0469857499999995
2,3.69,4133.0,0.7435964164040076,1.0269787777777777
2,3.68,4313.0,0.7324293099156198,1.0069656388888888
2,3.67,4493.0,0.7212643268844454,0.9869563055555556
2,3.66,4673.0,0.7101002893342201,0.9669486666666663
2,3.65,4853.0,0.6989310748883066,0.9469317499999998
2,3.63,5033.0,0.6877632244149097,0.9269172777777775
2,3.62,5213.0,0.6765977143943538,0.9069069999999998
2,3.61,5393.0,0.6654324368691134,0.8868971388888887
2,3.6,5573.0,0.6542650358866594,0.8668834722222221
2,3.59,5753.0,0.6431003938486142,0.8468747499999999
2,3.58,5933.0,0.6319267929910846,0.826849972222222
2,3.57,6113.0,0.6207582140323664,0.8068341944444443
2,3.56,6293.0,0.6095914640367954,0.7868216944444443
2,3.54,6473.0,0.598430960415363,0.7668203888888887
2,3.53,6653.0,0.5872706582898708,0.7468194444444443
2,3.52,6833.0,0.5761031798089784,0.7268056388888886
2,3.51,7013.0,0.5649367243074735,0.7067936666666665
2,3.5,7193.0,0.5537712297866053,0.6867834166666664
2,3.49,7373.0,0.5426077347254492,0.6667767499999998
2,3.48,7553.0,0.5314398687523646,0.6467622499999999
2,3.47,7733.0,0.5202727622639768,0.626749111111111
2,3.47,7913.0,0.5091050667874568,0.6067349166666665
2,3.46,8093.0,0.4979407192434776,0.5867267222222221
2,3.45,8273.0,0.4867674128800141,0.566702472222222
2,3.45,8453.0,0.475602956838221,0.5466940833333331
2,3.44,8633.0,0.4644325489163555,0.5266750277777775
2,3.44,8813.0,0.4532640939551388,0.506659472222222
2,3.43,8993.0,0.4420999789064749,0.4866516944444442
2,3.43,9173.0,0.4309350113749882,0.4666423888888886
2,3.42,9353.0,0.4197688193681741,0.4466308888888887
2,3.42,9533.0,0.4086043788260688,0.4266225277777775
2,3.41,9713.0,0.3974341569004554,0.4066038055555554
2,3.41,9893.0,0.3862657639379895,0.3865883611111109
2,3.4,10073.0,0.3751003779149351,0.3665783055555554
2,3.4,10253.0,0.3639326204396643,0.3465639999999998
2,3.39,10433.0,0.3527672189169224,0.3265539166666665
2,3.39,10613.0,0.3416019568913695,0.3065440833333331
2,3.39,10793.0,0.3304331764367113,0.2865279444444443
2,3.38,10973.0,0.3192621950264012,0.2665078611111109
2,3.38,11153.0,0.3080927325854847,0.2464904999999998
2,3.37,11333.0,0.2969259980896015,0.2264780277777776
2,3.36,11513.0,0.2857562876536818,0.2064602222222221
2,3.36,11693.0,0.2745851512464949,0.1864398611111109
2,3.35,11873.0,0.2634168822815304,0.1664246388888887
2,3.35,12053.0,0.2522456218768419,0.1464040555555554
2,3.34,12233.0,0.2410815533272412,0.1263963611111109
2,3.34,12413.0,0.2299135168575919,0.1063815555555554
2,3.33,12593.0,0.2187502387920634,0.0863752777777775
2,3.32,12773.0,0.2075871622224747,0.0663693611111109
2,3.31,12953.0,0.1964195442443931,0.0463553055555553
2,3.3,13133.0,0.1852475553543832,0.0263334166666664
2,3.29,13313.0,0.1740758609584395,0.0063120555555553
2,3.27,13493.0,0.1629053290390724,-0.0137072222222223
2,3.26,13673.0,0.1517354171072129,-0.033725388888889
2,3.24,13853.0,0.1405743244976485,-0.0537277500000001
2,3.23,14094.0,0.1294058540367439,-0.0737433333333335
2,3.2,14274.0,0.1182376935695933,-0.0937583611111112
2,3.16,14454.0,0.1070692231086888,-0.1137739444444446
2,3.15,14695.0,0.095902566111244,-0.1337862777777779
2,3.1,14875.0,0.0847357076178592,-0.1537989722222222
2,3.08,15116.0,0.0735683376347808,-0.1738125833333333
2,3.11,15357.0,0.0623992781857442,-0.1938292222222224
2,2.98,15537.0,0.0512397975436993,-0.2138286944444446
2,2.94,15777.0,0.0400780074481887,-0.2338323055555557
2,2.91,16019.0,0.028910652964798,-0.253845888888889
2,2.78,16261.0,0.0177424769979596,-0.2738609444444446
2,2.55,16441.0,0.0065751380142565,-0.2938745000000001
1,3.48,75.0,0.1873108841597927,0.0208621944444444
1,3.5,255.0,0.2150501001559952,0.0709365833333333
1,3.51,435.0,0.2427818069146045,0.1209974166666666
1,3.52,615.0,0.2705115902004696,0.1710547777777777
1,3.53,795.0,0.2982408041384024,0.2211111111111111
1,3.54,975.0,0.3259828822620483,0.2711906666666667
1,3.55,1155.0,0.3537218982170854,0.3212646944444444
1,3.56,1335.0,0.3814620067046412,0.3713406944444444
1,3.57,1515.0,0.4092064237711441,0.4214244722222222
1,3.59,1695.0,0.4369413311883997,0.4714910833333333
1,3.61,1875.0,0.4646761462789635,0.5215575277777778
1,3.64,2055.0,0.4924154546018577,0.5716320833333333
1,3.66,2235.0,0.5201522547162936,0.6217021111111111
1,3.68,2415.0,0.5478782372200162,0.6717526111111111
1,3.7,2595.0,0.5756167453782489,0.7218257222222222
1,3.72,2775.0,0.6033484675246401,0.7718865833333333
1,3.75,2955.0,0.6310963776176464,0.8219766666666667
1,3.78,3135.0,0.658828607560842,0.8720384444444444
1,3.81,3315.0,0.6865564673739629,0.9220923333333332
1,3.83,3495.0,0.7142878817647151,0.9721526388888888
1,3.87,3675.0,0.7420149106376105,1.0222050277777777
1,3.9,3855.0,0.7697498180548663,1.072271638888889
1,3.94,4097.0,0.797485664126821,1.1223399444444446
1,3.98,4277.0,0.8252247262452039,1.1724140555555556
1,4.03,4522.0,0.8529568023105801,1.2224755555555555
1,4.1,4832.0,0.8807002499468198,1.2725575833333334
1,4.16,5078.0,0.9084338955659552,1.3226219166666668
1,4.08,5696.0,0.937582570837962,1.375240638888889
1,4.08,5876.0,0.95687141710885,1.4100605555555554
1,4.08,6056.0,0.969434294663468,1.4327388611111114
1,4.08,6236.0,0.9786135374565696,1.4493090833333335
1,4.08,6416.0,0.985551072786917,1.4618326111111113
1,4.08,6596.0,0.9909611091660956,1.4715987222222222
1,4.08,6776.0,0.9952654103096662,1.4793687777777778
1,4.08,6956.0,0.998751635413466,1.4856620555555555
2,4.0,106.0,0.9934667940282604,1.4761507222222223
2,3.98,286.0,0.9823811589289512,1.4561391111111113
2,3.96,466.0,0.9712987091005066,1.43613325
2,3.94,646.0,0.9602155052707462,1.4161260277777776
2,3.93,826.0,0.9491286083733168,1.3961121388888889
2,3.92,1006.0,0.9380427270694968,1.3761000833333332
2,3.9,1186.0,0.9269544760472556,1.3560837500000005
2,3.89,1366.0,0.9158673021697512,1.336069361111111
2,3.88,1546.0,0.9047789280452544,1.3160528055555556
2,3.86,1726.0,0.8936906308596674,1.2960363888888886
2,3.85,1906.0,0.8826033031043434,1.276021722222222
2,3.83,2086.0,0.8715162831046586,1.2560076111111111
2,3.82,2266.0,0.8604318328645599,1.235998138888889
2,3.81,2446.0,0.8493413044505898,1.2159776944444445
2,3.79,2626.0,0.8382563156381226,1.19596725
